measurement_id,sample_id,replicate_id,sensor_id,target_bacterium,species_code,sensor_state,sensor_state_code,contamination_status,surface_type,sensor_lot,experimental_batch,operator_id,measurement_date,incubation_time_h,incubation_temperature_C,sample_mean_cfu_mL,sample_log10_mean_cfu_mL,qc_flag
EC_058_R3_0,EC_058,3,L02-EC_058-R3,Escherichia coli,EC,carbon_clean,0,0,Aço inoxidável 304,L02,B06,OP01,2026-08-27,3.98,36.6,3.333,0.5229,PASS
EC_058_R3_1,EC_058,3,L02-EC_058-R3,Escherichia coli,EC,capture_probe,1,0,Aço inoxidável 304,L02,B06,OP01,2026-08-27,3.98,36.6,3.333,0.5229,PASS
EC_058_R3_2,EC_058,3,L02-EC_058-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L02,B06,OP01,2026-08-27,3.98,36.6,3.333,0.5229,PASS
EC_059_R1_0,EC_059,1,L02-EC_059-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R1_1,EC_059,1,L02-EC_059-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R1_2,EC_059,1,L02-EC_059-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R2_0,EC_059,2,L02-EC_059-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R2_1,EC_059,2,L02-EC_059-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R2_2,EC_059,2,L02-EC_059-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R3_0,EC_059,3,L02-EC_059-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R3_1,EC_059,3,L02-EC_059-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_059_R3_2,EC_059,3,L02-EC_059-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B01,OP03,2026-09-01,3.6,37.2,426.667,2.6301,PASS
EC_060_R1_0,EC_060,1,L03-EC_060-R1,Escherichia coli,EC,carbon_clean,0,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R1_1,EC_060,1,L03-EC_060-R1,Escherichia coli,EC,capture_probe,1,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R1_2,EC_060,1,L03-EC_060-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R2_0,EC_060,2,L03-EC_060-R2,Escherichia coli,EC,carbon_clean,0,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R2_1,EC_060,2,L03-EC_060-R2,Escherichia coli,EC,capture_probe,1,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R2_2,EC_060,2,L03-EC_060-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R3_0,EC_060,3,L03-EC_060-R3,Escherichia coli,EC,carbon_clean,0,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R3_1,EC_060,3,L03-EC_060-R3,Escherichia coli,EC,capture_probe,1,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_060_R3_2,EC_060,3,L03-EC_060-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Vidro,L03,B09,OP01,2026-09-10,4.16,37.1,6.667,0.8239,PASS
EC_061_R1_0,EC_061,1,L03-EC_061-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R1_1,EC_061,1,L03-EC_061-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R1_2,EC_061,1,L03-EC_061-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R2_0,EC_061,2,L03-EC_061-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R2_1,EC_061,2,L03-EC_061-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R2_2,EC_061,2,L03-EC_061-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,REVIEW
EC_061_R3_0,EC_061,3,L03-EC_061-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R3_1,EC_061,3,L03-EC_061-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_061_R3_2,EC_061,3,L03-EC_061-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L03,B04,OP01,2026-08-21,4.01,36.8,19066.667,4.2803,PASS
EC_062_R1_0,EC_062,1,L03-EC_062-R1,Escherichia coli,EC,carbon_clean,0,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R1_1,EC_062,1,L03-EC_062-R1,Escherichia coli,EC,capture_probe,1,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R1_2,EC_062,1,L03-EC_062-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R2_0,EC_062,2,L03-EC_062-R2,Escherichia coli,EC,carbon_clean,0,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R2_1,EC_062,2,L03-EC_062-R2,Escherichia coli,EC,capture_probe,1,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R2_2,EC_062,2,L03-EC_062-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R3_0,EC_062,3,L03-EC_062-R3,Escherichia coli,EC,carbon_clean,0,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,REVIEW
EC_062_R3_1,EC_062,3,L03-EC_062-R3,Escherichia coli,EC,capture_probe,1,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_062_R3_2,EC_062,3,L03-EC_062-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polipropileno,L03,B03,OP02,2026-09-13,4.11,36.5,6.667,0.8239,PASS
EC_063_R1_0,EC_063,1,L01-EC_063-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,FAIL
EC_063_R1_1,EC_063,1,L01-EC_063-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_063_R1_2,EC_063,1,L01-EC_063-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_063_R2_0,EC_063,2,L01-EC_063-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_063_R2_1,EC_063,2,L01-EC_063-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_063_R2_2,EC_063,2,L01-EC_063-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_063_R3_0,EC_063,3,L01-EC_063-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,REVIEW
EC_063_R3_1,EC_063,3,L01-EC_063-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_063_R3_2,EC_063,3,L01-EC_063-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L01,B02,OP03,2026-08-12,3.91,35.9,9466666.667,6.9762,PASS
EC_064_R1_0,EC_064,1,L04-EC_064-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R1_1,EC_064,1,L04-EC_064-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R1_2,EC_064,1,L04-EC_064-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R2_0,EC_064,2,L04-EC_064-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R2_1,EC_064,2,L04-EC_064-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R2_2,EC_064,2,L04-EC_064-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R3_0,EC_064,3,L04-EC_064-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R3_1,EC_064,3,L04-EC_064-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_064_R3_2,EC_064,3,L04-EC_064-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B02,OP03,2026-09-02,3.92,37.2,8933.333,3.951,PASS
EC_065_R1_0,EC_065,1,L04-EC_065-R1,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R1_1,EC_065,1,L04-EC_065-R1,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R1_2,EC_065,1,L04-EC_065-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R2_0,EC_065,2,L04-EC_065-R2,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,REVIEW
EC_065_R2_1,EC_065,2,L04-EC_065-R2,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R2_2,EC_065,2,L04-EC_065-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R3_0,EC_065,3,L04-EC_065-R3,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R3_1,EC_065,3,L04-EC_065-R3,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_065_R3_2,EC_065,3,L04-EC_065-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L04,B05,OP02,2026-08-11,4.22,37.5,0.0,,PASS
EC_066_R1_0,EC_066,1,L01-EC_066-R1,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R1_1,EC_066,1,L01-EC_066-R1,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R1_2,EC_066,1,L01-EC_066-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R2_0,EC_066,2,L01-EC_066-R2,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R2_1,EC_066,2,L01-EC_066-R2,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R2_2,EC_066,2,L01-EC_066-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R3_0,EC_066,3,L01-EC_066-R3,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R3_1,EC_066,3,L01-EC_066-R3,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_066_R3_2,EC_066,3,L01-EC_066-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L01,B06,OP01,2026-09-13,4.0,37.9,0.0,,PASS
EC_067_R1_0,EC_067,1,L01-EC_067-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_067_R1_1,EC_067,1,L01-EC_067-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_067_R1_2,EC_067,1,L01-EC_067-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_067_R2_0,EC_067,2,L01-EC_067-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_067_R2_1,EC_067,2,L01-EC_067-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_067_R2_2,EC_067,2,L01-EC_067-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,FAIL
EC_067_R3_0,EC_067,3,L01-EC_067-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,REVIEW
EC_067_R3_1,EC_067,3,L01-EC_067-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_067_R3_2,EC_067,3,L01-EC_067-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L01,B03,OP01,2026-08-06,4.22,36.2,1823333.333,6.2609,PASS
EC_068_R1_0,EC_068,1,L02-EC_068-R1,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,REVIEW
EC_068_R1_1,EC_068,1,L02-EC_068-R1,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R1_2,EC_068,1,L02-EC_068-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R2_0,EC_068,2,L02-EC_068-R2,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R2_1,EC_068,2,L02-EC_068-R2,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R2_2,EC_068,2,L02-EC_068-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R3_0,EC_068,3,L02-EC_068-R3,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R3_1,EC_068,3,L02-EC_068-R3,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,PASS
EC_068_R3_2,EC_068,3,L02-EC_068-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B04,OP03,2026-08-05,3.6,37.0,3376666.667,6.5285,REVIEW
EC_069_R1_0,EC_069,1,L01-EC_069-R1,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R1_1,EC_069,1,L01-EC_069-R1,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R1_2,EC_069,1,L01-EC_069-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R2_0,EC_069,2,L01-EC_069-R2,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R2_1,EC_069,2,L01-EC_069-R2,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R2_2,EC_069,2,L01-EC_069-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R3_0,EC_069,3,L01-EC_069-R3,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R3_1,EC_069,3,L01-EC_069-R3,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_069_R3_2,EC_069,3,L01-EC_069-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L01,B05,OP01,2026-09-05,3.82,36.9,1520000.0,6.1818,PASS
EC_070_R1_0,EC_070,1,L02-EC_070-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R1_1,EC_070,1,L02-EC_070-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R1_2,EC_070,1,L02-EC_070-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R2_0,EC_070,2,L02-EC_070-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R2_1,EC_070,2,L02-EC_070-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R2_2,EC_070,2,L02-EC_070-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R3_0,EC_070,3,L02-EC_070-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R3_1,EC_070,3,L02-EC_070-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_070_R3_2,EC_070,3,L02-EC_070-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L02,B02,OP01,2026-08-08,3.66,37.8,14700.0,4.1673,PASS
EC_071_R1_0,EC_071,1,L02-EC_071-R1,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R1_1,EC_071,1,L02-EC_071-R1,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R1_2,EC_071,1,L02-EC_071-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R2_0,EC_071,2,L02-EC_071-R2,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R2_1,EC_071,2,L02-EC_071-R2,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R2_2,EC_071,2,L02-EC_071-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R3_0,EC_071,3,L02-EC_071-R3,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,FAIL
EC_071_R3_1,EC_071,3,L02-EC_071-R3,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,PASS
EC_071_R3_2,EC_071,3,L02-EC_071-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B09,OP02,2026-08-04,4.22,37.6,8033333.333,6.9049,REVIEW
EC_072_R1_0,EC_072,1,L01-EC_072-R1,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R1_1,EC_072,1,L01-EC_072-R1,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R1_2,EC_072,1,L01-EC_072-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R2_0,EC_072,2,L01-EC_072-R2,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R2_1,EC_072,2,L01-EC_072-R2,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R2_2,EC_072,2,L01-EC_072-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R3_0,EC_072,3,L01-EC_072-R3,Escherichia coli,EC,carbon_clean,0,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R3_1,EC_072,3,L01-EC_072-R3,Escherichia coli,EC,capture_probe,1,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_072_R3_2,EC_072,3,L01-EC_072-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polietileno de alta densidade,L01,B04,OP02,2026-09-10,3.63,36.5,0.0,,PASS
EC_073_R1_0,EC_073,1,L03-EC_073-R1,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R1_1,EC_073,1,L03-EC_073-R1,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R1_2,EC_073,1,L03-EC_073-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R2_0,EC_073,2,L03-EC_073-R2,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R2_1,EC_073,2,L03-EC_073-R2,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R2_2,EC_073,2,L03-EC_073-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R3_0,EC_073,3,L03-EC_073-R3,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R3_1,EC_073,3,L03-EC_073-R3,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_073_R3_2,EC_073,3,L03-EC_073-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L03,B07,OP02,2026-09-05,3.99,37.4,2093.333,3.3208,PASS
EC_074_R1_0,EC_074,1,L04-EC_074-R1,Escherichia coli,EC,carbon_clean,0,0,Vidro,L04,B07,OP01,2026-08-18,3.92,37.0,0.0,,REVIEW
EC_074_R1_1,EC_074,1,L04-EC_074-R1,Escherichia coli,EC,capture_probe,1,0,Vidro,L04,B07,OP01,2026-08-18,3.92,37.0,0.0,,PASS
